phylum	class	order	family	genus	species	strain
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus subsp. aureus	UTMC 1401
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus subsp. aureus	K2-3
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus auricularis	WK 811M
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus capitis subsp. capitis	LRA 360 677
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus capitis subsp. capitis	DM 267
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus capitis subsp. capitis	LK 499
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus capitis subsp. capitis	MCS 11
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus capitis subsp. capitis	K2-11
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus caprae	143.22
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus carnosus subsp. carnosus	361
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hyicus subsp. chromogenes	1462
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus cohnii subsp. cohnii	GH 137
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus cohnii subsp. cohnii	AW 81
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus cohnii subsp. cohnii	DM 58
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus delphini	Heidy
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	PCI 1200
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	KH 11
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	V 2
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	NT 286
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	GH 561
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	9142
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	ES1-248
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	ES1-305-8
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	ES2-5a1
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	ES2-W6c1
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	ES2-W8c2
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	W7/6
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	MW14/1
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	E28
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	K2-4
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	K2-5
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	K2-15
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus epidermidis	K2-17
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus gallinarum	VIII1
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus haemolyticus	
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus haemolyticus	SM 131
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus haemolyticus	RM 422
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus haemolyticus	MK 130
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus haemolyticus	ES2-13a2
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus haemolyticus	ES1-230-1b
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus haemolyticus	ES1-263-1
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus haemolyticus	ES1-263-2
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus haemolyticus	ES2-AirT1-1
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus haemolyticus	K2-9
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hyicus subsp. hyicus	HER 1048
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hyicus subsp. hyicus	1
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus intermedius	H11
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus kloosii	SC 210
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus kloosii	GV 253
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus kloosii	FR2-36
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sciuri subsp. lentus	LRA 0031178
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sciuri subsp. lentus	K 21
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus lugdunensis	N860297
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus lugdunensis	N850412
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus lugdunensis	N860314
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus lugdunensis	LRA 2600 579, LRA 2600579
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus lugdunensis	FR2-W8Bb
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Peptococcus saccharolyticus	S1
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus schleiferi subsp. schleiferi	N850274
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus schleiferi subsp. schleiferi	N860215
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus schleiferi subsp. schleiferi	N860375
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus staphylolyticus	MK 148
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus staphylolyticus	AW 215
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus staphylolyticus	KL 240
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp.	24
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp.	J 922
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp.	ES1-308-5
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp.	FR2-W7Cb
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp.	FR2-W8Ba
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp.	ES2-AirT2-1
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp.	FR2-W8Ca
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sp.	RW3/1
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri	0258
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri	AW 25
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri	FR1-12
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri	KO_PS54
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri	E2
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri	E5
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri	E14B
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri	E15
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri	E18
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri	E19
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri	E26
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus warneri	E27
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus xylosus	LRA 1641 575
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus xylosus	KL 162
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus xylosus	SL 8
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus schleiferi  subsp. coagulans	GA211
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus capitis  subsp. urealyticus	MAW 8436
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus cohnii  subsp. urealyticus	CK27
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus cohnii  subsp. urealyticus	DBM 388
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus muscae	MB4
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus piscifermentans	NRIC 1817, SK03, TISTR 824
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus felis	GD521
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus subsp. aureus	ES1-117-1
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus subsp. aureus	MD55
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus subsp. aureus	E8
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus aureus subsp. aureus	E20
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus cohnii subsp. cohnii	ES2-13a1
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus cohnii subsp. cohnii	K2-1
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus lutrae	M340/94
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus lutrae	M919/93/11
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus lutrae	M2149/94/2
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus pasteuri	BM9357
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus pasteuri	BM9363
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus pasteuri	ES2-14a2
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus pasteuri	RW16/1
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus pasteuri	E14A
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus saprophyticus subsp. saprophyticus	NT 181
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus saprophyticus subsp. saprophyticus	NT 188
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus saprophyticus subsp. saprophyticus	lC-31
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus saprophyticus subsp. saprophyticus	S-41
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus saprophyticus subsp. saprophyticus	ES1-413-1b
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus saprophyticus subsp. saprophyticus	ES2-W4a2
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus saprophyticus subsp. saprophyticus	ES2-W4b1
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus saprophyticus subsp. saprophyticus	ES2-W6b1
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sciuri subsp. carnaticus	LRA 0180 677, LRA 0180677
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sciuri subsp. carnaticus	SC 116
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus condimenti	F-2
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus condimenti	F-8
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus carnosus  subsp. utilis	SK 11
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus carnosus  subsp. utilis	SK 09
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hominis subsp. hominis	DM 122
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hominis subsp. hominis	KL 243
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hominis subsp. hominis	MK 129
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hominis subsp. hominis	ES1-308-4
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hominis subsp. hominis	ES1-134
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hominis subsp. hominis	ES1-209-2
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hominis subsp. hominis	ES1-305-3
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hominis subsp. hominis	ES1-308-7
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hominis subsp. hominis	ES2-AirT6-2
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hominis subsp. hominis	K1-5
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hominis subsp. hominis	K1-12
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hominis subsp. hominis	K2-2
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus fleurettii	241
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus fleurettii	J896
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus succinus subsp. succinus	AMG-D1
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus equorum subsp. equorum	ID 01-1208, RP29
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus nepalensis	CW1
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus nepalensis	PM34
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus nepalensis	B-P 8, W.O.215
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus succinus  subsp. casei	SB72
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sciuri subsp. carnaticus	DD 791
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus hominis  subsp. novobiosepticus	R22
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus vitulus	B92/78, NT215
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus vitulinus	100 958, NT312
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus vitulus	DD756
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus equorum subsp. equorum	150
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus equorum subsp. equorum	PA 231
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus equorum subsp. equorum	PA 207
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus sciuri subsp. carnaticus	R1-33
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus saprophyticus  subsp. bovis	KV 12
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus pseudintermedius	ON 86
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus pettenkoferi	B3117
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus microti	4005-LJ(m)
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus massiliensis	5402776
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus rostri	ARI 262
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus rostri	ARI 602
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus devriesei	KS-SP60
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus agnetis	6 VT, 6-4
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus agnetis	02-650, DSMZ: ID 09-1132
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus agnetis	55 OE, 55-1, DSMZ: ID 09-1131
Firmicutes	Bacilli	Bacillales	Staphylococcaceae	Staphylococcus	Staphylococcus stepanovicii	196
Firmicutes	Bacilli	Bacillales	Bacillaceae	Nosocomiicoccus	Nosocomiicoccus ampullae	TRF-1
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactovum	Lactovum miscens	AnNAG3
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Enterococcus seriolicida	YT-3
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Enterococcus seriolicida	1c
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Enterococcus seriolicida	43113
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Enterococcus seriolicida	0159
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Enterococcus seriolicida	0332
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Streptococcus cremoris	
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Streptococcus cremoris	HP
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Streptococcus cremoris	51732
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactobacillus hordniae	HC-1
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactobacillus xylosus	F7/2
Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Lactococcus	Lactobacillus xylosus	
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactobacillus xylosus	117
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactobacillus xylosus	54296
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactobacillus xylosus	5
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactobacillus xylosus	
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactobacillus xylosus	2
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactobacillus xylosus	Berridge X 13
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactobacillus xylosus	E9
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Streptococcus plantarum	5L
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Streptococcus raffinolactis	23.C.5
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus piscium	HR1A-68
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus chungangensis	CAU 28
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus lactis  subsp. tructae	L105
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus difficilis	G 19
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus difficilis	NADC 44
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus intestinalis	76-84-1
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus intestinalis	GP2
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus constellatus subsp. constellatus	Havill III. (R. Lancefield F68A)
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus gallolyticus subsp. gallolyticus	65
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus bovis	Pearl 11
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus canis	STR-T1
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus canis	STR-290
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus constellatus subsp. constellatus	4055, VPI 3810
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus cricetus	HS6
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus equi subsp. equi	C 15
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus zooepidemicus	S 34
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus bovis	1
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus bovis	Hl2B
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus ferus	NUM 1210
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus ferus	8S1
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus hyointestinalis	S93
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus shiloi	PW
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus constellatus subsp. constellatus	1877, VPI 3372A
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus macacae	25-1
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mitis	NS 51, SK142
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus mutans	LRA 28 02 81
Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus viridans	25826
